section,index,value
nrows,0,135
ncols,0,36
nnz,0,2216
row_ptr,0,0
row_ptr,1,11
row_ptr,2,19
row_ptr,3,30
row_ptr,4,44
row_ptr,5,55
row_ptr,6,70
row_ptr,7,86
row_ptr,8,100
row_ptr,9,118
row_ptr,10,135
row_ptr,11,151
row_ptr,12,171
row_ptr,13,188
row_ptr,14,204
row_ptr,15,224
row_ptr,16,239
row_ptr,17,255
row_ptr,18,275
row_ptr,19,287
row_ptr,20,301
row_ptr,21,318
row_ptr,22,341
row_ptr,23,360
row_ptr,24,381
row_ptr,25,387
row_ptr,26,395
row_ptr,27,403
row_ptr,28,409
row_ptr,29,416
row_ptr,30,431
row_ptr,31,442
row_ptr,32,454
row_ptr,33,473
row_ptr,34,488
row_ptr,35,504
row_ptr,36,526
row_ptr,37,545
row_ptr,38,565
row_ptr,39,589
row_ptr,40,611
row_ptr,41,634
row_ptr,42,658
row_ptr,43,680
row_ptr,44,703
row_ptr,45,724
row_ptr,46,746
row_ptr,47,769
row_ptr,48,786
row_ptr,49,805
row_ptr,50,824
row_ptr,51,849
row_ptr,52,870
row_ptr,53,891
row_ptr,54,899
row_ptr,55,907
row_ptr,56,915
row_ptr,57,923
row_ptr,58,931
row_ptr,59,946
row_ptr,60,958
row_ptr,61,969
row_ptr,62,988
row_ptr,63,1004
row_ptr,64,1019
row_ptr,65,1042
row_ptr,66,1062
row_ptr,67,1081
row_ptr,68,1107
row_ptr,69,1131
row_ptr,70,1154
row_ptr,71,1180
row_ptr,72,1204
row_ptr,73,1227
row_ptr,74,1250
row_ptr,75,1274
row_ptr,76,1297
row_ptr,77,1316
row_ptr,78,1336
row_ptr,79,1356
row_ptr,80,1381
row_ptr,81,1402
row_ptr,82,1423
row_ptr,83,1431
row_ptr,84,1439
row_ptr,85,1447
row_ptr,86,1455
row_ptr,87,1463
row_ptr,88,1476
row_ptr,89,1487
row_ptr,90,1496
row_ptr,91,1513
row_ptr,92,1528
row_ptr,93,1541
row_ptr,94,1562
row_ptr,95,1581
row_ptr,96,1598
row_ptr,97,1622
row_ptr,98,1644
row_ptr,99,1664
row_ptr,100,1688
row_ptr,101,1710
row_ptr,102,1730
row_ptr,103,1752
row_ptr,104,1774
row_ptr,105,1794
row_ptr,106,1813
row_ptr,107,1832
row_ptr,108,1850
row_ptr,109,1875
row_ptr,110,1896
row_ptr,111,1916
row_ptr,112,1924
row_ptr,113,1932
row_ptr,114,1940
row_ptr,115,1948
row_ptr,116,1956
row_ptr,117,1965
row_ptr,118,1973
row_ptr,119,1985
row_ptr,120,1996
row_ptr,121,2011
row_ptr,122,2025
row_ptr,123,2042
row_ptr,124,2058
row_ptr,125,2075
row_ptr,126,2091
row_ptr,127,2107
row_ptr,128,2123
row_ptr,129,2137
row_ptr,130,2151
row_ptr,131,2175
row_ptr,132,2196
row_ptr,133,2202
row_ptr,134,2210
row_ptr,135,2216
col_idx,0,0
col_idx,1,1
col_idx,2,2
col_idx,3,3
col_idx,4,9
col_idx,5,10
col_idx,6,11
col_idx,7,12
col_idx,8,18
col_idx,9,19
col_idx,10,20
col_idx,11,0
col_idx,12,1
col_idx,13,2
col_idx,14,9
col_idx,15,10
col_idx,16,11
col_idx,17,18
col_idx,18,19
col_idx,19,0
col_idx,20,1
col_idx,21,2
col_idx,22,9
